"Add products cards carousel block widgets to your sidebar.","Add products cards carousel block widgets to your sidebar.",,inc/widgets/class-electro-products-cards-carousel-widget.php:25,
"Electro Products Cards Carousel","Electro Products Cards Carousel",,inc/widgets/class-electro-products-cards-carousel-widget.php:26,
"Section Options","Section Options",,inc/widgets/class-electro-products-cards-carousel-widget.php:185,
Rows:,Rows:,,inc/widgets/class-electro-products-cards-carousel-widget.php:191,
"Show Navigation:","Show Navigation:",,"inc/widgets/class-electro-products-cards-carousel-widget.php:200
inc/widgets/class-electro-products-carousel-widget.php:258",
"Show Top Text:","Show Top Text:",,inc/widgets/class-electro-products-cards-carousel-widget.php:204,
"Show Categories:","Show Categories:",,inc/widgets/class-electro-products-cards-carousel-widget.php:208,
"Add products tabs carousel widgets to your sidebar.","Add products tabs carousel widgets to your sidebar.",,inc/widgets/class-electro-products-carousel-tabs.php:25,
"Electro Products Tabs Carousel","Electro Products Tabs Carousel",,inc/widgets/class-electro-products-carousel-tabs.php:26,
"On Sale Products","On Sale Products",,"inc/widgets/class-electro-products-carousel-tabs.php:100
inc/widgets/class-electro-products-carousel-widget.php:177
inc/widgets/class-electro-products-tabs.php:100",
"Tab #1 title:","Tab #1 title:",,"inc/widgets/class-electro-products-carousel-tabs.php:122
inc/widgets/class-electro-products-tabs.php:122",
"Tab #1 Content, Show:","Tab #1 Content, Show:",,"inc/widgets/class-electro-products-carousel-tabs.php:126
inc/widgets/class-electro-products-carousel-tabs.php:138
inc/widgets/class-electro-products-carousel-tabs.php:150
inc/widgets/class-electro-products-tabs.php:126
inc/widgets/class-electro-products-tabs.php:138
inc/widgets/class-electro-products-tabs.php:150",
"Tab #2 title:","Tab #2 title:",,"inc/widgets/class-electro-products-carousel-tabs.php:134
inc/widgets/class-electro-products-tabs.php:134",
"Tab #3 title:","Tab #3 title:",,"inc/widgets/class-electro-products-carousel-tabs.php:146
inc/widgets/class-electro-products-tabs.php:146",
"Enter Product Items:","Enter Product Items:",,"inc/widgets/class-electro-products-carousel-tabs.php:158
inc/widgets/class-electro-products-tabs.php:158",
"Enter Product Columns:","Enter Product Columns:",,"inc/widgets/class-electro-products-carousel-tabs.php:162
inc/widgets/class-electro-products-tabs.php:162",
"Add products carousel block widgets to your sidebar.","Add products carousel block widgets to your sidebar.",,inc/widgets/class-electro-products-carousel-widget.php:25,
"Electro Products Carousel","Electro Products Carousel",,inc/widgets/class-electro-products-carousel-widget.php:26,
"Products by Ids","Products by Ids",,inc/widgets/class-electro-products-carousel-widget.php:181,
Next,Next,,inc/widgets/class-electro-products-carousel-widget.php:198,
Prev,Prev,,inc/widgets/class-electro-products-carousel-widget.php:199,
Type:,Type:,,inc/widgets/class-electro-products-carousel-widget.php:212,
"Type 1","Type 1",,inc/widgets/class-electro-products-carousel-widget.php:214,
"Type 2","Type 2",,inc/widgets/class-electro-products-carousel-widget.php:215,
"Product Shortcode:","Product Shortcode:",,inc/widgets/class-electro-products-carousel-widget.php:226,
"Category Slug:","Category Slug:",,inc/widgets/class-electro-products-carousel-widget.php:246,
"Add products tabs widgets to your sidebar.","Add products tabs widgets to your sidebar.",,inc/widgets/class-electro-products-tabs.php:25,
"Electro Products Tabs","Electro Products Tabs",,inc/widgets/class-electro-products-tabs.php:26,
"Your site&#8217;s most recent Posts.","Your site&#8217;s most recent Posts.",,inc/widgets/class-electro-recent-posts-widget.php:13,
"Electro Recent Posts","Electro Recent Posts",,inc/widgets/class-electro-recent-posts-widget.php:16,
"Your site&#8217;s Catalog Orderby","Your site&#8217;s Catalog Orderby",,inc/widgets/class-electro-wc-catalog-orderby.php:13,
"Electro WC Catalog Orderby","Electro WC Catalog Orderby",,inc/widgets/class-electro-wc-catalog-orderby.php:16,
"Default Sorting","Default Sorting",,inc/widgets/class-electro-wc-catalog-orderby.php:34,
"Sort by: Popularity","Sort by: Popularity",,inc/widgets/class-electro-wc-catalog-orderby.php:35,
"Sort by: Rating","Sort by: Rating",,inc/widgets/class-electro-wc-catalog-orderby.php:36,
"Sort by: Date","Sort by: Date",,inc/widgets/class-electro-wc-catalog-orderby.php:37,
"Sort by: Price","Sort by: Price",,inc/widgets/class-electro-wc-catalog-orderby.php:38,
Relevance,Relevance,,inc/widgets/class-electro-wc-catalog-orderby.php:45,
Jumbotron,Jumbotron,,"inc/woocommerce/class-electro-brands.php:60
inc/woocommerce/class-electro-brands.php:154
inc/woocommerce/class-electro-categories.php:57
inc/woocommerce/class-electro-categories.php:204",
"Select a Static Block","Select a Static Block",,"inc/woocommerce/class-electro-brands.php:62
inc/woocommerce/class-electro-brands.php:169
inc/woocommerce/class-electro-categories.php:59
inc/woocommerce/class-electro-categories.php:71
inc/woocommerce/class-electro-categories.php:119
inc/woocommerce/class-electro-categories.php:148",
Thumbnail,Thumbnail,,"inc/woocommerce/class-electro-brands.php:73
inc/woocommerce/class-electro-brands.php:181",
"Remove image","Remove image",,"inc/woocommerce/class-electro-brands.php:78
inc/woocommerce/class-electro-brands.php:187",
"Choose an image","Choose an image",,"inc/woocommerce/class-electro-brands.php:101
inc/woocommerce/class-electro-brands.php:206",
"Use image","Use image",,"inc/woocommerce/class-electro-brands.php:103
inc/woocommerce/class-electro-brands.php:208",
"Bottom Jumbotron","Bottom Jumbotron",,"inc/woocommerce/class-electro-categories.php:69
inc/woocommerce/class-electro-categories.php:132
inc/woocommerce/class-electro-categories.php:205",
"Icon for category","Icon for category",,"inc/woocommerce/class-electro-categories.php:81
inc/woocommerce/class-electro-categories.php:163",
"This is alternative for font based icons","This is alternative for font based icons",,"inc/woocommerce/class-electro-categories.php:83
inc/woocommerce/class-electro-categories.php:166",
"Top Jumbotron","Top Jumbotron",,inc/woocommerce/class-electro-categories.php:104,
"Product Layout","Product Layout",,inc/woocommerce/class-electro-wc-helper.php:169,
Default,Default,,"inc/woocommerce/class-electro-wc-helper.php:171
inc/woocommerce/class-electro-wc-helper.php:183",
"Select product layout to display on product page.","Select product layout to display on product page.",,inc/woocommerce/class-electro-wc-helper.php:177,
"Product Style","Product Style",,inc/woocommerce/class-electro-wc-helper.php:181,
"Select product style to display on product page.","Select product style to display on product page.",,inc/woocommerce/class-electro-wc-helper.php:188,
"Total Stock Quantity","Total Stock Quantity",,inc/woocommerce/class-electro-wc-helper.php:204,
"Total Stock Quantity Available. This will be used to calculate prograss bar in onsale element.","Total Stock Quantity Available. This will be used to calculate prograss bar in onsale element.",,inc/woocommerce/class-electro-wc-helper.php:206,
Accessories,Accessories,,"inc/woocommerce/class-electro-wc-helper.php:224
inc/woocommerce/class-electro-wc-helper.php:235
inc/woocommerce/class-electro-woocommerce.php:109",
"Search for a product&hellip;","Search for a product&hellip;",,"inc/woocommerce/class-electro-wc-helper.php:237
inc/woocommerce/class-electro-wc-helper.php:251",
"Accessories are products which you recommend to be bought along with this product. Only simple products can be added as accessories.","Accessories are products which you recommend to be bought along with this product. Only simple products can be added as accessories.",,inc/woocommerce/class-electro-wc-helper.php:265,
"Display Attributes for products in specifications tab.","Display Attributes for products in specifications tab.",,inc/woocommerce/class-electro-wc-helper.php:306,
"Attributes Title for products in specifications tab.","Attributes Title for products in specifications tab.",,inc/woocommerce/class-electro-wc-helper.php:314,
Reviews,Reviews,,inc/woocommerce/class-electro-woocommerce.php:85,
Specification,Specification,,"inc/woocommerce/class-electro-woocommerce.php:89
inc/woocommerce/class-electro-woocommerce.php:99",
"Grid View","Grid View",,inc/woocommerce/functions.php:246,
"Grid Extended View","Grid Extended View",,inc/woocommerce/functions.php:253,
"List View","List View",,inc/woocommerce/functions.php:260,
"Show %s","Show %s",,inc/woocommerce/functions.php:335,
All,All,,inc/woocommerce/functions.php:336,
"%s of %s","%s of %s",,inc/woocommerce/functions.php:407,
"Onsale Products","Onsale Products",,inc/woocommerce/functions.php:472,
"Find it Fast","Find it Fast",,inc/woocommerce/functions.php:493,
"%s Categories","%s Categories",,inc/woocommerce/template-tags.php:81,
"People buying in this category","People buying in this category",,inc/woocommerce/template-tags.php:125,
"Top rated in this category","Top rated in this category",,inc/woocommerce/template-tags.php:209,
"Recommended Products","Recommended Products",,inc/woocommerce/template-tags.php:389,
Filters,Filters,,inc/woocommerce/template-tags.php:467,
"Already Sold:","Already Sold:",,inc/woocommerce/template-tags.php:669,
Available:,Available:,,inc/woocommerce/template-tags.php:670,
"Hurry Up! Offer ends in:","Hurry Up! Offer ends in:",,inc/woocommerce/template-tags.php:726,
"Starts in:","Starts in:",,inc/woocommerce/template-tags.php:785,
"Shipping Details","Shipping Details",,inc/woocommerce/template-tags.php:863,
"Vestibulum lacus magna, faucibus vitae dui eget, aliquam fringilla.
In et commodo elit. Class aptent taciti sociosqu ad litora.","Vestibulum lacus magna, faucibus vitae dui eget, aliquam fringilla.
In et commodo elit. Class aptent taciti sociosqu ad litora.",,inc/woocommerce/template-tags.php:873,
"Create new account today to reap the benefits of a personalized shopping experience. Praesent placerat, est sed aliquet finibus.","Create new account today to reap the benefits of a personalized shopping experience. Praesent placerat, est sed aliquet finibus.",,inc/woocommerce/template-tags.php:887,
"Sign sdf today and you will be able to :","Sign sdf today and you will be able to :",,inc/woocommerce/template-tags.php:905,
or,or,,inc/woocommerce/template-tags.php:925,
Availability:,Availability:,,inc/woocommerce/template-tags.php:985,
"Your comment is awaiting approval","Your comment is awaiting approval",,inc/woocommerce/template-tags.php:1062,
"verified owner","verified owner",,inc/woocommerce/template-tags.php:1070,
"Rated %s out of 5","Rated %s out of 5",,"inc/woocommerce/template-tags.php:1094
templates/shop/single-product-advanced-reviews.php:33",
"out of 5","out of 5",,inc/woocommerce/template-tags.php:1095,
"SKU: %s","SKU: %s",,inc/woocommerce/template-tags.php:1149,
Placeholder,Placeholder,,"inc/woocommerce/template-tags.php:1177
inc/woocommerce/template-tags.php:1411",
"Awaiting product image","Awaiting product image",,inc/woocommerce/template-tags.php:1296,
"On Sale Now","On Sale Now",,inc/woocommerce/template-tags.php:1508,
"New In Store","New In Store",,inc/woocommerce/template-tags.php:1515,
"Your order","Your order",,inc/woocommerce/template-tags.php:1529,
brand,brand,,inc/woocommerce/template-tags.php:1559,
Cart,Cart,,inc/woocommerce/template-tags/header.php:30,
"Returning Customer ?","Returning Customer ?",,inc/woocommerce/template-tags/header.php:82,
"Don't have an account ?","Don't have an account ?",,inc/woocommerce/template-tags/header.php:83,
"My Account","My Account",,inc/woocommerce/template-tags/header.php:87,
"Sign in","Sign in",,inc/woocommerce/template-tags/header.php:103,
Register,Register,,inc/woocommerce/template-tags/header.php:107,
"Nothing Found","Nothing Found",,templates/contents/content-none.php:13,
